Cell Line1,Cell Line2,Cell Line3,Protein,Gene,Descrip,Type,Cond
24.13034951664514,24.41688130202951,24.474078624629826,Q0VCM5,ITIH1, Inter-alpha-trypsin inhibitor heavy chain H1 OS=Bos taurus GN=ITIH1 PE=1 SV=1,B,TI_CT
20.057169251148476,20.23189699570357,19.094401910102334,Q148H6,K1C28," Keratin, type I cytoskeletal 28 OS=Bos taurus GN=KRT28 PE=2 SV=1",B,TI_CT
19.895057892494222,19.57865535384293,19.230283263852947,Q148H7,K2C79," Keratin, type II cytoskeletal 79 OS=Bos taurus GN=KRT79 PE=2 SV=1",B,TI_CT
21.592114883601194,21.772532556756357,21.157903615750175,Q28065,C4BPA, C4b-binding protein alpha chain OS=Bos taurus GN=C4BPA PE=2 SV=1,B,TI_CT
24.126478932028128,24.408930644327146,24.531454990149385,Q28085,CFAH, Complement factor H OS=Bos taurus GN=CFH PE=1 SV=3,B,TI_CT
19.769504948997845,20.121739670584898,19.67308615601373,Q28107,FA5, Coagulation factor V OS=Bos taurus GN=F5 PE=1 SV=1,B,TI_CT
31.359425877268677,31.577859413906868,31.428582441451976,Q29443,TRFE, Serotransferrin OS=Bos taurus GN=TF PE=2 SV=1,B,TI_CT
22.26990141732711,23.134661245660034,22.9878267843625,Q29RQ1,CO7, Complement component C7 OS=Bos taurus GN=C7 PE=2 SV=1,B,TI_CT
19.313228544461566,18.638778071272494,18.57149172971629,Q29S21,K2C7," Keratin, type II cytoskeletal 7 OS=Bos taurus GN=KRT7 PE=2 SV=1",B,TI_CT
18.174220502184475,18.370002989132786,17.954341044786897,Q2HJ57,COTL1, Coactosin-like protein OS=Bos taurus GN=COTL1 PE=2 SV=3,B,TI_CT
17.44744447855037,18.45818961062451,17.937438505394848,Q3ZBU7,TBB4A, Tubulin beta-4A chain OS=Bos taurus GN=TUBB4A PE=2 SV=1,B,TI_CT
19.175359937571585,19.41458061191556,19.360307302853748,Q2KIG3,CBPB2, Carboxypeptidase B2 OS=Bos taurus GN=CPB2 PE=1 SV=1,B,TI_CT
21.32617359978664,21.135547311678625,21.404056408930174,Q2KIS7,TETN, Tetranectin OS=Bos taurus GN=CLEC3B PE=2 SV=1,B,TI_CT
20.542627061042484,20.869339712691488,20.790321419322208,Q2KIT0,HP20, Protein HP-20 homolog OS=Bos taurus PE=2 SV=1,B,TI_CT
19.458653261999544,19.152502413886737,19.265930122603365,Q2KIX7,HP251, Protein HP-25 homolog 1 OS=Bos taurus PE=1 SV=1,B,TI_CT
21.050157816085893,21.12024031425478,21.203933640343138,Q2KJ63,KLKB1, Plasma kallikrein OS=Bos taurus GN=KLKB1 PE=2 SV=1,B,TI_CT
27.0226064838385,26.997240065167507,27.07696212094337,Q2KJF1,A1BG, Alpha-1B-glycoprotein OS=Bos taurus GN=A1BG PE=1 SV=1,B,TI_CT
27.969399693448636,28.09365989012063,28.176546455282235,Q2UVX4,CO3, Complement C3 OS=Bos taurus GN=C3 PE=1 SV=2,B,TI_CT
20.925552873276672,21.374675788410222,21.396439678289493,Q32KY0,APOD, Apolipoprotein D OS=Bos taurus GN=APOD PE=2 SV=1,B,TI_CT
20.024375576691558,19.844715385033165,19.540333925801328,Q32PJ2,APOA4, Apolipoprotein A-IV OS=Bos taurus GN=APOA4 PE=2 SV=1,B,TI_CT
22.029662968374314,22.22511818183228,22.007543557434648,Q3MHN2,CO9, Complement component C9 OS=Bos taurus GN=C9 PE=2 SV=1,B,TI_CT
28.988916866641777,28.958518873479854,29.063431771294887,Q3MHN5,VTDB, Vitamin D-binding protein OS=Bos taurus GN=GC PE=2 SV=1,B,TI_CT
20.039164654749687,19.92502820569984,19.76456448356594,Q3SWW8,TSP4, Thrombospondin-4 OS=Bos taurus GN=THBS4 PE=2 SV=1,B,TI_CT
23.94418739923897,24.174587727282265,24.00671001226234,Q3SX14,GELS, Gelsolin OS=Bos taurus GN=GSN PE=2 SV=1,B,TI_CT
29.043090751913464,29.22300451988792,29.20304034228421,Q3SZ57,FETA, Alpha-fetoprotein OS=Bos taurus GN=AFP PE=2 SV=1,B,TI_CT
27.515982132235244,27.13645675932165,27.69846509609836,Q3SZR3,A1AG, Alpha-1-acid glycoprotein OS=Bos taurus GN=ORM1 PE=2 SV=1,B,TI_CT
27.0639208057268,27.530994107440065,27.460825938912972,Q3SZV7,HEMO, Hemopexin OS=Bos taurus GN=HPX PE=2 SV=1,B,TI_CT
19.102325540110957,18.923209840692476,18.384817890773785,Q3T021,SPAT9, Spermatogenesis-associated protein 9 OS=Bos taurus GN=SPATA9 PE=2 SV=1,B,TI_CT
26.789865459392935,27.023755691990306,27.095023699019045,Q3T052,ITIH4, Inter-alpha-trypsin inhibitor heavy chain H4 OS=Bos taurus GN=ITIH4 PE=1 SV=1,B,TI_CT
24.283035335341374,24.16165601878761,24.199370417072167,Q3Y5Z3,ADIPO, Adiponectin OS=Bos taurus GN=ADIPOQ PE=1 SV=1,B,TI_CT
23.66563357562322,23.816769918638172,24.021106581184444,Q58CQ9,VNN1, Pantetheinase OS=Bos taurus GN=VNN1 PE=1 SV=1,B,TI_CT
28.90071549025462,28.90431179940062,28.90776457918038,Q58D62,FETUB, Fetuin-B OS=Bos taurus GN=FETUB PE=1 SV=1,B,TI_CT
18.242721164965303,19.212345245942675,18.99329747222107,Q5E9B1,LDHB, L-lactate dehydrogenase B chain OS=Bos taurus GN=LDHB PE=2 SV=4,B,TI_CT
17.163179466030208,18.58284731578351,18.24346292949112,Q5E9F5,TAGL2, Transgelin-2 OS=Bos taurus GN=TAGLN2 PE=2 SV=3,B,TI_CT
18.123421578984022,18.19105127766586,18.674642847995514,Q5E9F7,COF1, Cofilin-1 OS=Bos taurus GN=CFL1 PE=2 SV=3,B,TI_CT
21.93523214877149,21.2624740403174,20.875617280776474,Q5XQN5,K2C5," Keratin, type II cytoskeletal 5 OS=Bos taurus GN=KRT5 PE=1 SV=1",B,TI_CT
20.38498449191397,20.605245382644032,20.03742694411545,Q6URK6,CADH5, Cadherin-5 OS=Bos taurus GN=CDH5 PE=2 SV=1,B,TI_CT
29.934867025764213,30.195798977849034,30.253320420427016,Q7SIH1,A2MG, Alpha-2-macroglobulin OS=Bos taurus GN=A2M PE=1 SV=2,B,TI_CT
24.875435318788732,25.289939471137945,25.121139901112947,Q95121,PEDF, Pigment epithelium-derived factor OS=Bos taurus GN=SERPINF1 PE=1 SV=1,B,TI_CT
21.171628435227795,21.575305700513486,21.598115857398223,Q95M17,CHIA, Acidic mammalian chitinase OS=Bos taurus GN=CHIA PE=1 SV=1,B,TI_CT
19.45510225367922,19.410233403705977,19.71042456300869,Q9BGI3,PRDX2, Peroxiredoxin-2 OS=Bos taurus GN=PRDX2 PE=2 SV=1,B,TI_CT
21.94396749297517,22.332316205373747,22.310207009372572,Q9N2I2,IPSP, Plasma serine protease inhibitor OS=Bos taurus GN=SERPINA5 PE=1 SV=1,B,TI_CT
23.506867596982687,23.9855166204584,23.946044973625284,Q9TT36,THBG, Thyroxine-binding globulin OS=Bos taurus GN=SERPINA7 PE=2 SV=1,B,TI_CT
27.38987395578206,27.567165878248268,27.75169989752862,Q9TTE1,SPA31, Serpin A3-1 OS=Bos taurus GN=SERPINA3-1 PE=1 SV=3,B,TI_CT
19.521340805691036,19.489636772547943,19.30632301786186,Q9TTJ5,RGN, Regucalcin OS=Bos taurus GN=RGN PE=2 SV=1,B,TI_CT
19.89893545583203,20.30464746435607,19.802916501051758,Q9XSJ4,ENOA, Alpha-enolase OS=Bos taurus GN=ENO1 PE=1 SV=4,B,TI_CT
18.486358576269602,17.041252016721476,16.580846798555132,A1L595,K1C17," Keratin, type I cytoskeletal 17 OS=Bos taurus GN=KRT17 PE=2 SV=1",B,TI_PPHE
21.602571375989868,21.466858029854315,21.552914359352343,A2I7M9,SPA32, Serpin A3-2 OS=Bos taurus GN=SERPINA3-2 PE=3 SV=1,B,TI_PPHE
24.59781463737915,24.729528916615788,24.751611152930085,A2I7N0,SPA34, Serpin A3-4 OS=Bos taurus GN=SERPINA3-4 PE=3 SV=1,B,TI_PPHE
18.33109140430266,18.352209602742047,18.49085579634451,A2I7N1,SPA35, Serpin A3-5 OS=Bos taurus GN=SERPINA3-5 PE=3 SV=1,B,TI_PPHE
22.933698661235244,23.365969468999303,22.766551664128095,A2I7N2,SPA36, Serpin A3-6 OS=Bos taurus GN=SERPINA3-6 PE=3 SV=1,B,TI_PPHE
26.443459639247358,26.55124968986227,26.326393290262363,A2I7N3,SPA37, Serpin A3-7 OS=Bos taurus GN=SERPINA3-7 PE=3 SV=1,B,TI_PPHE
23.77100820144356,23.756010269811394,23.45900222116086,A6QPQ2,SPA38, Serpin A3-8 OS=Bos taurus GN=SERPINA3-8 PE=2 SV=1,B,TI_PPHE
19.317377607799195,19.563304432744108,19.296834790584633,A7E3W2,LG3BP, Galectin-3-binding protein OS=Bos taurus GN=LGALS3BP PE=1 SV=1,B,TI_PPHE
22.341412876433846,22.089978792451163,22.289602695973088,E1BF81,CBG, Corticosteroid-binding globulin OS=Bos taurus GN=SERPINA6 PE=3 SV=1,B,TI_PPHE
26.16691774596776,26.340010450435898,26.014532984534107,O46375,TTHY, Transthyretin OS=Bos taurus GN=TTR PE=1 SV=1,B,TI_PPHE
19.32278072785182,18.858046188729187,18.733379313502585,P00442,SODC, Superoxide dismutase [Cu-Zn] OS=Bos taurus GN=SOD1 PE=1 SV=2,B,TI_PPHE
25.373224267159156,25.364600369188167,25.286035552646222,P00735,THRB, Prothrombin OS=Bos taurus GN=F2 PE=1 SV=2,B,TI_PPHE
19.531178071896594,19.544151167216125,19.419876090547604,P00741,FA9, Coagulation factor IX OS=Bos taurus GN=F9 PE=1 SV=2,B,TI_PPHE
20.001968936385573,20.00867869034932,20.178991626826722,P00745,PROC, Vitamin K-dependent protein C (Fragment) OS=Bos taurus GN=PROC PE=1 SV=1,B,TI_PPHE
26.113271520825165,26.154981223196803,26.12232064542233,P00978,AMBP, Protein AMBP OS=Bos taurus GN=AMBP PE=1 SV=2,B,TI_PPHE
25.067899017330237,25.224334780189885,25.149864575111543,P01030,CO4, Complement C4 (Fragments) OS=Bos taurus GN=C4 PE=1 SV=2,B,TI_PPHE
26.935692521485347,26.73826279273923,26.828226611943435,P01044,KNG1, Kininogen-1 OS=Bos taurus GN=KNG1 PE=1 SV=1,B,TI_PPHE
23.54470095613962,23.537662695985784,23.678179233315074,P01045,KNG2, Kininogen-2 OS=Bos taurus GN=KNG2 PE=1 SV=1,B,TI_PPHE
18.75263171966492,18.14485569170629,19.700431016362728,P01888,B2MG, Beta-2-microglobulin OS=Bos taurus GN=B2M PE=1 SV=2,B,TI_PPHE
27.13660428781184,27.81949904006246,27.731476917957785,P01966,HBA, Hemoglobin subunit alpha OS=Bos taurus GN=HBA PE=1 SV=2,B,TI_PPHE
23.522638720089347,23.497798044683,23.587959847340784,P02070,HBB, Hemoglobin subunit beta OS=Bos taurus GN=HBB PE=1 SV=1,B,TI_PPHE
29.028726556472865,29.18527799737467,29.0889908441524,P02081,HBBF, Hemoglobin fetal subunit beta OS=Bos taurus PE=1 SV=1,B,TI_PPHE
23.309995273364322,23.081518631417175,23.003798176526885,P02453,CO1A1, Collagen alpha-1(I) chain OS=Bos taurus GN=COL1A1 PE=1 SV=3,B,TI_PPHE
20.62365575226809,20.498470049787624,20.75211961411545,P02465,CO1A2, Collagen alpha-2(I) chain OS=Bos taurus GN=COL1A2 PE=1 SV=2,B,TI_PPHE
21.811104783766666,21.898201095233514,22.006144716368432,P02584,PROF1, Profilin-1 OS=Bos taurus GN=PFN1 PE=1 SV=2,B,TI_PPHE
23.247040679949716,23.140189268539277,23.14103480636414,P02672,FIBA, Fibrinogen alpha chain OS=Bos taurus GN=FGA PE=1 SV=5,B,TI_PPHE
22.304396844156713,22.17191330869772,22.27612080267054,P02676,FIBB, Fibrinogen beta chain OS=Bos taurus GN=FGB PE=1 SV=2,B,TI_PPHE
35.035476499703684,35.01034806341911,35.02212136214089,P02769,ALBU, Serum albumin OS=Bos taurus GN=ALB PE=1 SV=4,B,TI_PPHE
20.765607964157294,20.781365208988728,20.928589154717567,P04815,BPT2, Spleen trypsin inhibitor I OS=Bos taurus PE=1 SV=2,B,TI_PPHE
23.125960988998088,22.044389664892755,21.954446793829007,P06394,K1C10," Keratin, type I cytoskeletal 10 OS=Bos taurus GN=KRT10 PE=3 SV=1",B,TI_PPHE
26.201090368320717,26.110469202368012,26.147994274953415,P06868,PLMN, Plasminogen OS=Bos taurus GN=PLG PE=1 SV=2,B,TI_PPHE
22.88467733433677,22.66510671326697,22.57364816654738,P07224,PROS, Vitamin K-dependent protein S OS=Bos taurus GN=PROS1 PE=1 SV=1,B,TI_PPHE
20.435289503519755,20.38164850899363,20.4515275556393,P07589,FINC, Fibronectin OS=Bos taurus GN=FN1 PE=1 SV=4,B,TI_PPHE
18.68437194465897,18.960391466353002,18.900643796558047,P08169,MPRI, Cation-independent mannose-6-phosphate receptor OS=Bos taurus GN=IGF2R PE=1 SV=2,B,TI_PPHE
19.530093261895757,19.95390135191726,19.745942402843394,P10096,G3P, Glyceraldehyde-3-phosphate dehydrogenase OS=Bos taurus GN=GAPDH PE=1 SV=4,B,TI_PPHE
33.05218438960831,33.16402903459648,33.11383892973962,P12763,FETUA, Alpha-2-HS-glycoprotein OS=Bos taurus GN=AHSG PE=1 SV=2,B,TI_PPHE
20.86053637225945,20.705748697764314,20.754024749141255,P12799,FIBG, Fibrinogen gamma-B chain OS=Bos taurus GN=FGG PE=1 SV=1,B,TI_PPHE
28.216084149007294,28.608864890704744,28.51078318401986,P15497,APOA1, Apolipoprotein A-I OS=Bos taurus GN=APOA1 PE=1 SV=3,B,TI_PPHE
25.66266861607343,25.638040461595825,25.671831813195002,P17690,APOH, Beta-2-glycoprotein 1 OS=Bos taurus GN=APOH PE=1 SV=4,B,TI_PPHE
23.87566981174322,23.76063563300883,23.95825272434279,P17697,CLUS, Clusterin OS=Bos taurus GN=CLU PE=1 SV=1,B,TI_PPHE
24.321229629520897,24.343097729419874,24.381478159843756,P18902,RET4, Retinol-binding protein 4 OS=Bos taurus GN=RBP4 PE=1 SV=1,B,TI_PPHE
20.798167477273385,19.855938790605215,20.02667336242665,P19035,APOC3, Apolipoprotein C-III OS=Bos taurus GN=APOC3 PE=1 SV=2,B,TI_PPHE
26.255374078074134,26.328948441578987,26.225303938379877,P28800,A2AP, Alpha-2-antiplasmin OS=Bos taurus GN=SERPINF2 PE=1 SV=2,B,TI_PPHE
32.03488803522996,32.15249064529313,32.02487212020003,P34955,A1AT, Alpha-1-antiproteinase OS=Bos taurus GN=SERPINA1 PE=1 SV=1,B,TI_PPHE
21.400483118849372,21.740740281354178,21.73720468612153,P35445,COMP, Cartilage oligomeric matrix protein OS=Bos taurus GN=COMP PE=1 SV=2,B,TI_PPHE
26.60125735016454,26.569082445302705,26.534905529096225,P41361,ANT3, Antithrombin-III OS=Bos taurus GN=SERPINC1 PE=1 SV=2,B,TI_PPHE
21.164035262722063,21.18961086739471,20.68420329964368,P42916,CL43, Collectin-43 OS=Bos taurus GN=CL43 PE=1 SV=2,B,TI_PPHE
24.52412007871718,24.621170036731336,24.521756613692126,P50448,F12AI, Factor XIIa inhibitor OS=Bos taurus PE=1 SV=1,B,TI_PPHE
19.31987247062046,19.149710572544393,19.274250236397837,P68301,MT2, Metallothionein-2 OS=Bos taurus GN=MT2 PE=1 SV=1,B,TI_PPHE
25.62620998967538,25.67540315800663,25.637262503231643,P56652,ITIH3, Inter-alpha-trypsin inhibitor heavy chain H3 OS=Bos taurus GN=ITIH3 PE=1 SV=2,B,TI_PPHE
25.967163412226718,25.990121375666316,26.001661641459044,P63258,ACTG," Actin, cytoplasmic 2 OS=Bos taurus GN=ACTG1 PE=1 SV=1",B,TI_PPHE
18.620808089097828,18.753809157545962,18.480030716529367,P61223,RAP1B, Ras-related protein Rap-1b OS=Bos taurus GN=RAP1B PE=2 SV=1,B,TI_PPHE
20.01270206305726,20.100065930550883,20.209209668816364,P62935,PPIA, Peptidyl-prolyl cis-trans isomerase A OS=Bos taurus GN=PPIA PE=1 SV=2,B,TI_PPHE
22.087656284188064,21.900786373755203,22.136051818665173,Q3ZC07,ACTC," Actin, alpha cardiac muscle 1 OS=Bos taurus GN=ACTC1 PE=2 SV=1",B,TI_PPHE
20.29109406143076,20.071349342130443,20.239261175980285,P80425,FABPL," Fatty acid-binding protein, liver OS=Bos taurus GN=FABP1 PE=1 SV=1",B,TI_PPHE
25.982851608293476,25.966128534292324,26.088967259592557,P81187,CFAB, Complement factor B OS=Bos taurus GN=CFB PE=1 SV=2,B,TI_PPHE
26.13248264553362,26.42736897695823,26.478529750478103,P81644,APOA2, Apolipoprotein A-II OS=Bos taurus GN=APOA2 PE=1 SV=2,B,TI_PPHE
18.335093834970838,19.433899889872194,18.340902548134967,P81948,TBA4A, Tubulin alpha-4A chain OS=Bos taurus GN=TUBA4A PE=1 SV=2,B,TI_PPHE
22.528850230629573,22.610574306838764,22.63077095297169,Q03247,APOE, Apolipoprotein E OS=Bos taurus GN=APOE PE=1 SV=1,B,TI_PPHE
23.58481305290185,23.446107539376943,23.58100063698881,Q05443,LUM, Lumican OS=Bos taurus GN=LUM PE=1 SV=1,B,TI_PPHE
24.48454373137838,24.455444796561874,24.447667748722843,Q0VCM5,ITIH1, Inter-alpha-trypsin inhibitor heavy chain H1 OS=Bos taurus GN=ITIH1 PE=1 SV=1,B,TI_PPHE
20.10121729729867,18.92753703868122,19.12824872341223,Q148H6,K1C28," Keratin, type I cytoskeletal 28 OS=Bos taurus GN=KRT28 PE=2 SV=1",B,TI_PPHE
19.636013901656373,19.074354063623066,18.621596908935945,Q148H7,K2C79," Keratin, type II cytoskeletal 79 OS=Bos taurus GN=KRT79 PE=2 SV=1",B,TI_PPHE
21.461297458983836,21.483503063327404,21.39106930971668,Q28065,C4BPA, C4b-binding protein alpha chain OS=Bos taurus GN=C4BPA PE=2 SV=1,B,TI_PPHE
24.558886671955438,24.51701681875859,24.559011480594283,Q28085,CFAH, Complement factor H OS=Bos taurus GN=CFH PE=1 SV=3,B,TI_PPHE
20.167932047276523,19.896520932429294,20.019405361962612,Q28107,FA5, Coagulation factor V OS=Bos taurus GN=F5 PE=1 SV=1,B,TI_PPHE
31.596388014092394,31.348023360220477,31.510210886878212,Q29443,TRFE, Serotransferrin OS=Bos taurus GN=TF PE=2 SV=1,B,TI_PPHE
23.151233619172725,23.118377808827827,23.113103691170267,Q29RQ1,CO7, Complement component C7 OS=Bos taurus GN=C7 PE=2 SV=1,B,TI_PPHE
19.95775199613285,19.12512059857142,18.79963645164816,Q29S21,K2C7," Keratin, type II cytoskeletal 7 OS=Bos taurus GN=KRT7 PE=2 SV=1",B,TI_PPHE
18.38978431892016,18.406138085530166,18.442215102189767,Q2HJ57,COTL1, Coactosin-like protein OS=Bos taurus GN=COTL1 PE=2 SV=3,B,TI_PPHE
18.181833916417688,18.051823005285026,18.235684236791595,Q3ZBU7,TBB4A, Tubulin beta-4A chain OS=Bos taurus GN=TUBB4A PE=2 SV=1,B,TI_PPHE
20.207217255931617,20.22726319816771,20.27631965642598,Q2KIG3,CBPB2, Carboxypeptidase B2 OS=Bos taurus GN=CPB2 PE=1 SV=1,B,TI_PPHE
21.5372473696498,21.463438879286624,21.357546515736423,Q2KIS7,TETN, Tetranectin OS=Bos taurus GN=CLEC3B PE=2 SV=1,B,TI_PPHE
21.289329637421638,21.03675779157587,21.28411957530582,Q2KIT0,HP20, Protein HP-20 homolog OS=Bos taurus PE=2 SV=1,B,TI_PPHE
19.458630899339134,19.258306878474244,19.21333289891266,Q2KIX7,HP251, Protein HP-25 homolog 1 OS=Bos taurus PE=1 SV=1,B,TI_PPHE
21.784585828728737,21.163738342227703,21.14585554334065,Q2KJ63,KLKB1, Plasma kallikrein OS=Bos taurus GN=KLKB1 PE=2 SV=1,B,TI_PPHE
27.194112479501662,27.097775498342,27.067886452422684,Q2KJF1,A1BG, Alpha-1B-glycoprotein OS=Bos taurus GN=A1BG PE=1 SV=1,B,TI_PPHE
28.295683632701795,28.22314718752345,28.304555745583777,Q2UVX4,CO3, Complement C3 OS=Bos taurus GN=C3 PE=1 SV=2,B,TI_PPHE
21.45115813969986,20.863120753585754,21.801068401041334,Q32KY0,APOD, Apolipoprotein D OS=Bos taurus GN=APOD PE=2 SV=1,B,TI_PPHE
18.90465907619287,19.21811827303584,19.195498227957206,Q32PJ2,APOA4, Apolipoprotein A-IV OS=Bos taurus GN=APOA4 PE=2 SV=1,B,TI_PPHE
22.09274995836998,22.114662905199545,22.053709967562824,Q3MHN2,CO9, Complement component C9 OS=Bos taurus GN=C9 PE=2 SV=1,B,TI_PPHE
29.144511470351134,29.025583454946062,29.09068006779998,Q3MHN5,VTDB, Vitamin D-binding protein OS=Bos taurus GN=GC PE=2 SV=1,B,TI_PPHE
19.793326872731047,19.969600726199126,19.722133951853248,Q3SWW8,TSP4, Thrombospondin-4 OS=Bos taurus GN=THBS4 PE=2 SV=1,B,TI_PPHE
24.065662858203822,24.108596788035246,24.253438254462388,Q3SX14,GELS, Gelsolin OS=Bos taurus GN=GSN PE=2 SV=1,B,TI_PPHE
29.253161255364397,29.14245334045899,29.196606389909643,Q3SZ57,FETA, Alpha-fetoprotein OS=Bos taurus GN=AFP PE=2 SV=1,B,TI_PPHE
27.660604770597583,27.448670742624223,27.559000129326606,Q3SZR3,A1AG, Alpha-1-acid glycoprotein OS=Bos taurus GN=ORM1 PE=2 SV=1,B,TI_PPHE
27.514985541726553,27.132779895834915,27.6240851416499,Q3SZV7,HEMO, Hemopexin OS=Bos taurus GN=HPX PE=2 SV=1,B,TI_PPHE
18.389818987005587,18.78320277890886,18.77989982705748,Q3T021,SPAT9, Spermatogenesis-associated protein 9 OS=Bos taurus GN=SPATA9 PE=2 SV=1,B,TI_PPHE
27.073845218600542,27.08150347952446,27.157426588450107,Q3T052,ITIH4, Inter-alpha-trypsin inhibitor heavy chain H4 OS=Bos taurus GN=ITIH4 PE=1 SV=1,B,TI_PPHE
24.83518917002041,24.58182117711735,24.22086244857492,Q3Y5Z3,ADIPO, Adiponectin OS=Bos taurus GN=ADIPOQ PE=1 SV=1,B,TI_PPHE
23.986635222983836,23.98548094716934,23.950727703838968,Q58CQ9,VNN1, Pantetheinase OS=Bos taurus GN=VNN1 PE=1 SV=1,B,TI_PPHE
29.063121799870085,28.946970470085134,29.054864746625835,Q58D62,FETUB, Fetuin-B OS=Bos taurus GN=FETUB PE=1 SV=1,B,TI_PPHE
19.03769794620157,19.76406851642736,18.922605127557453,Q5E9B1,LDHB, L-lactate dehydrogenase B chain OS=Bos taurus GN=LDHB PE=2 SV=4,B,TI_PPHE
18.595749755698208,18.320317817850462,18.727134094106944,Q5E9F5,TAGL2, Transgelin-2 OS=Bos taurus GN=TAGLN2 PE=2 SV=3,B,TI_PPHE
19.185513242683186,19.329623234763286,19.23962382162811,Q5E9F7,COF1, Cofilin-1 OS=Bos taurus GN=CFL1 PE=2 SV=3,B,TI_PPHE
22.01078725497705,21.23556637614013,20.876140478060094,Q5XQN5,K2C5," Keratin, type II cytoskeletal 5 OS=Bos taurus GN=KRT5 PE=1 SV=1",B,TI_PPHE
19.7988203690983,19.77562265542756,19.806310835956435,Q6URK6,CADH5, Cadherin-5 OS=Bos taurus GN=CDH5 PE=2 SV=1,B,TI_PPHE
30.299941608700404,30.23664718632422,30.334937152305383,Q7SIH1,A2MG, Alpha-2-macroglobulin OS=Bos taurus GN=A2M PE=1 SV=2,B,TI_PPHE
25.300575621033566,25.336230937569464,25.340541246055867,Q95121,PEDF, Pigment epithelium-derived factor OS=Bos taurus GN=SERPINF1 PE=1 SV=1,B,TI_PPHE
21.7300733893437,21.57633493616185,21.734408982591447,Q95M17,CHIA, Acidic mammalian chitinase OS=Bos taurus GN=CHIA PE=1 SV=1,B,TI_PPHE
20.011576013171116,19.992060432325797,19.772751075785035,Q9BGI3,PRDX2, Peroxiredoxin-2 OS=Bos taurus GN=PRDX2 PE=2 SV=1,B,TI_PPHE
22.547267614660658,23.00228998519261,22.706658214766254,Q9N2I2,IPSP, Plasma serine protease inhibitor OS=Bos taurus GN=SERPINA5 PE=1 SV=1,B,TI_PPHE
24.038624155302237,23.76396277855806,24.15738160427301,Q9TT36,THBG, Thyroxine-binding globulin OS=Bos taurus GN=SERPINA7 PE=2 SV=1,B,TI_PPHE
27.89300041192695,28.008949584582766,27.797862982986278,Q9TTE1,SPA31, Serpin A3-1 OS=Bos taurus GN=SERPINA3-1 PE=1 SV=3,B,TI_PPHE
19.2966518020089,19.43587341890487,19.480935915317083,Q9TTJ5,RGN, Regucalcin OS=Bos taurus GN=RGN PE=2 SV=1,B,TI_PPHE
19.210184774583347,19.495809256051064,19.412673868871362,Q9XSJ4,ENOA, Alpha-enolase OS=Bos taurus GN=ENO1 PE=1 SV=4,B,TI_PPHE
